Id,Type,Term,Description,GE,Requirements,Department 
KINE 461,Ind,2188,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2192,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2194,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2198,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2202,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2204,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2208,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2212,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2214,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461,Ind,2218,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 461 5W1,Ind,2206,Senior Project Report,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,IND,2182,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2184,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2188,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2192,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2194,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2198,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2202,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2204,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2208,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2212,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2214,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2218,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2222,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 462,Ind,2224,Research Honors Senior Project,,Prerequisite: KINE 319 and completion of GE Area A with a grade of C- or better.,KINE
KINE 463,IND,2182,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2184,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2188,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2192,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2194,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2198,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2202,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2204,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2206,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2208,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2212,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2214,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2218,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2222,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463,Ind,2224,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463 8W1,Ind,2186,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 463 8W1,Ind,2196,Exercise Science and Health Promotion Fieldwork,,Prerequisite: Junior or Senior standing and minimum GPA of 2.0.,KINE
KINE 470,Lec,2194,Selected Advanced Topics,,,KINE
KINE 485,Ind,2188,Cooperative Education Experience,COOP,Prerequisite: Sophomore standing required.,KINE
KINE 485,Ind,2198,Cooperative Education Experience,COOP,Prerequisite: Sophomore standing required.,KINE
KINE 495,Ind,2188,Cooperative Education Experience,COOP,Prerequisite: Sophomore standing required.,KINE
KINE 495,Ind,2198,Cooperative Education Experience,COOP,Prerequisite: Sophomore standing required.,KINE
KINE 500,IND,2182,Individual Study,,Prerequisite: KINE 517. Graduate Students Only.,KINE
KINE 500,Ind,2184,Individual Study,,Prerequisite: KINE 517. Graduate Students Only.,KINE
KINE 500,Ind,2188,Individual Study,,Prerequisite: KINE 517. Graduate Students Only.,KINE
KINE 500,Ind,2192,Individual Study,,Prerequisite: KINE 517. Graduate Students Only.,KINE
KINE 500,Ind,2194,Individual Study,,Prerequisite: KINE 517. Graduate Students Only.,KINE
KINE 500,Ind,2198,Independent Study,,Prerequisite: KINE 517. Graduate Students Only.,KINE
KINE 503,SEM,2182,Current Health Issues,,Prerequisite: Graduate standing.,KINE
KINE 504,LEC,2182,Advanced Pathophysiology and Exercise,,Prerequisite: Graduate standing,KINE
KINE 510,Sem,2184,Advanced Health Behavior Change Programs,,Prerequisite: KINE 503 or 504 and graduate standing.,KINE
KINE 517,SEM,2182,Research Methods in Kinesiology,,Prerequisite: KINE 501.,KINE
KINE 518,Sem,2184,Research Prospectus and Proposal Writing,,Prerequisite: KINE 517.,KINE
KINE 522,Lab,2192,Advanced Biomechanics,,Prerequisite: KINE 403.,KINE
KINE 522,Sem,2192,Advanced Biomechanics,,Prerequisite: KINE 403.,KINE
KINE 525,Sem,2194,Advanced Motor Learning and Control,,Prerequisite: KINE 402.,KINE
KINE 526,Sem,2184,Advanced Sport and Exercise Psychology,,Prerequisite: Graduate standing,KINE
KINE 530,Lab,2194,Advanced Physiology of Exercise,,Prerequisite: KINE 303 and Graduate Standing.,KINE
KINE 530,Sem,2194,Advanced Physiology of Exercise,,Prerequisite: KINE 303 and Graduate Standing.,KINE
KINE 536,Lab,2192,Advanced Electrocardiography,,Prerequisite: KINE 445.,KINE
KINE 536,Sem,2192,Advanced Electrocardiography,,Prerequisite: KINE 445.,KINE
KINE 537,IND,2182,Internship,,Prerequisite: Graduate standing,KINE
KINE 537,Ind,2184,Internship,,Prerequisite: Graduate standing,KINE
KINE 537,Ind,2188,Internship,,Prerequisite: Graduate standing,KINE
KINE 537,Ind,2192,Internship,,Prerequisite: Graduate standing,KINE
KINE 537,Ind,2194,Internship,,Prerequisite: Graduate standing,KINE
KINE 539,Lab,2188,Effective Practice in Teaching and Coaching,,Prerequisite: Graduate standing,KINE
KINE 539,Sem,2188,Effective Practice in Teaching and Coaching,,Prerequisite: Graduate standing,KINE
KINE 599,IND,2182,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE 599,Ind,2184,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE 599,Ind,2188,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE 599,Ind,2192,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE 599,Ind,2194,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE 599,Ind,2198,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE 599,Ind,2202,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE 599,Ind,2204,Thesis or Project,,Prerequisite: KINE 517 and KINE 518,KINE
KINE P108 COP,Act,2184,Basketball,,,KINE
KINE P109 COP,Act,2188,Bowling,,,KINE
KINE P121 COP,Act,2188,Golf,,,KINE
KINE P129 COP,Act,2208,Yoga/Pilates,,,KINE
KINE P131 COP,Act,2192,Group Fitness Cardio/Strength,,,KINE
KINE P139 COP,Act,2184,Soccer,,,KINE
KINE P139 COP,Act,2188,Soccer,,,KINE
KINE P139 COP,Act,2192,Soccer,,,KINE
KINE P139 COP,Act,2194,Soccer,,,KINE
KINE P139 COP,Act,2198,Soccer,,,KINE
KINE P139 COP,Act,2202,Soccer,,,KINE
KINE P147 COP,ACT,2182,Advanced Swimming and Conditioning,,,KINE
KINE P148 COP,Act,2188,"Tennis, Beg.",,,KINE
KINE P151 COP,Act,2184,Volleyball,,,KINE
KINE P154 COP,Act,2188,Weight Training,,,KINE
KINE P181 COP,Act,2194,First Aid/CPR/AED,,,KINE
KINE P303 COP,Lab,2192,Physiology of Exercise,,,KINE
KINE P303 COP,Lab,2208,Physiology of Exercise,,,KINE
KINE P303 COP,Lec,2192,Physiology of Exercise,,,KINE
KINE P303 COP,Lec,2208,Physiology of Exercise,,,KINE
KINE P323 COP,Lec,2188,Sport and Gender,D5US,,KINE
KINE P323 COP,Lec,2192,Sport and Gender,D5US,,KINE
KINE P323 COP,Lec,2194,Sport and Gender,D5US,,KINE
KINE P323 COP,Lec,2204,Sport and Gender,D5US,,KINE
KINE P324 COP,Act,2192,"Sports, Media and American Popular Culture",D5US,,KINE
KINE P324 COP,Lec,2192,"Sports, Media and American Popular Culture",D5US,,KINE
KINE P401 COP,Lec,2184,Managing Exercise and Health Programs,,,KINE
KINE P443 COP,Lec,2204,Health Education for Teachers,,,KINE
KINE P451 COP,Lec,2198,Nutrition for Fitness and Sport,,,KINE
KINE P500 COP,Ind,2194,Individual Study,,,KINE
LS 201,Act,2198,Orientation to Liberal Studies,,Not open to students with credit in LS 101,LS
LS 201,Act,2208,Orientation to Liberal Studies,,Not open to students with credit in LS 101,LS
LS 201,Act,2218,Orientation to Liberal Studies,,Not open to students with credit in LS 101,LS
LS 211,Lab,2198,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2202,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2204,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2208,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2212,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2214,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2218,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2222,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lab,2224,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2198,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2202,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2204,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2208,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2212,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2214,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2218,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2222,Visual Arts in the Elementary Classroom,,,LS
LS 211,Lec,2224,Visual Arts in the Elementary Classroom,,,LS
LS 214,Lec,2198,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2202,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2204,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2208,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2212,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2214,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2218,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2222,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 214,Lec,2224,Constitutional Issues in the History of U.S. and California Education,,,LS
LS 230,Act,2198,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2202,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2204,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2208,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2212,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2214,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2218,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2222,Field Experience in the Elementary Classroom I,,,LS
LS 230,Act,2224,Field Experience in the Elementary Classroom I,,,LS
LS 250,Act,2198,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2202,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2204,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2208,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2212,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2214,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2218,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2222,Field Experience in the Elementary Classroom II,,,LS
LS 250,Act,2224,Field Experience in the Elementary Classroom II,,,LS
LS 255,Lec,2208,Children's Literature in a Diverse Society,C2,Prerequisite: Completion of GE Area A with grades of C- or better.,LS
LS 255,Lec,2212,Children's Literature in a Diverse Society,C2,Prerequisite: Completion of GE Area A with grades of C- or better; and not open to students with credit in LS 260.,LS
LS 255,Lec,2214,Children's Literature in a Diverse Society,C2,Prerequisite: Completion of GE Area A with grades of C- or better; and not open to students with credit in LS 260.,LS
LS 255,Lec,2218,Children's Literature in a Diverse Society,C2,Prerequisite: Completion of GE Area A with grades of C- or better; and not open to students with credit in LS 260.,LS
LS 255,Lec,2222,Children's Literature in a Diverse Society,C2,Prerequisite: Completion of GE Area A with grades of C- or better; and not open to students with credit in LS 260.,LS
LS 255,Lec,2224,Children's Literature in a Diverse Society,C2,Prerequisite: Completion of GE Area A with grades of C- or better; and not open to students with credit in LS 260.,LS
LS 260,Lec,2198,Children's Literature,,Prerequisite: Completion of GE Area A with a grade of C- or better.,LS
LS 260,Lec,2202,Children's Literature,,Prerequisite: Completion of GE Area A with a grade of C- or better.,LS
LS 260,Lec,2204,Children's Literature,,Prerequisite: Completion of GE Area A with a grade of C- or better.,LS
LS 301,Act,2198,Liberal Studies Career Preparation,,Prerequisite: Junior standing. Corequisite: LS 201. Not open to students with credit in LS 101.,LS
LS 301,Act,2204,Liberal Studies Career Preparation,,Prerequisite: Junior standing. Corequisite: LS 201. Not open to students with credit in LS 101.,LS
LS 301,Act,2208,Liberal Studies Career Preparation,,Prerequisite: Junior standing. Corequisite: LS 201. Not open to students with credit in LS 101.,LS
LS 301,Act,2214,Liberal Studies Career Preparation,,Prerequisite: Junior standing. Corequisite: LS 201. Not open to students with credit in LS 101.,LS
LS 301,Act,2218,Liberal Studies Career Preparation,,Prerequisite: Junior standing and LS 201. Not open to students with credit in LS 101.,LS
LS 301,Act,2224,Liberal Studies Career Preparation,,Prerequisite: Junior standing and LS 201. Not open to students with credit in LS 101.,LS
LS 301 5W2,Act,2206,Liberal Studies Career Preparation,,Prerequisite: Junior standing. Corequisite: LS 201. Not open to students with credit in LS 101.,LS
LS 305,Act,2202,Project Based Learning in STEM Education,,"Prerequisite: Completion of General Education Area B.  (B1 - B4 most majors.  B1 - B5 CLA, LS and LAES majors.  B1 - B4 and B6 for Engineering titled majors.)",LS
LS 310,Lec,2198,Storytelling: Modern Applications of Traditional Narrative,,Prerequisite: Completion of GE Area A2 with a grade of C- or better.,LS
LS 310,Lec,2202,Storytelling: Modern Applications of Traditional Narrative,,Prerequisite: Completion of GE Area A2 with a grade of C- or better.,LS
LS 310,Lec,2204,Storytelling: Modern Applications of Traditional Narrative,,Prerequisite: Completion of GE Area A2 with a grade of C- or better.,LS
LS 310,Lec,2212,Storytelling: Modern Applications of Traditional Narrative,,Prerequisite: Completion of GE Area A1 with a grade of C- or better (GE Area A2 for 2019-20 or earlier catalogs),LS
LS 310,Lec,2214,Storytelling: Modern Applications of Traditional Narrative,,Prerequisite: Completion of GE Area A1 with a grade of C- or better (GE Area A2 for 2019-20 or earlier catalogs),LS
LS 310,Lec,2222,Storytelling: Modern Applications of Traditional Narrative,,Prerequisite: Completion of GE Area A1 with a grade of C- or better (GE Area A2 for 2019-20 or earlier catalogs),LS
LS 310,Lec,2224,Storytelling: Modern Applications of Traditional Narrative,,Prerequisite: Completion of GE Area A1 with a grade of C- or better (GE Area A2 for 2019-20 or earlier catalogs),LS
LS 370,Lec,2198,Performing Arts in the Elementary Classroom,,Prerequisite: LS 211 and GE C3.,LS
LS 370,Lec,2202,Performing Arts in the Elementary Classroom,,Prerequisite: LS 211 and GE C3.,LS
LS 370,Lec,2204,Performing Arts in the Elementary Classroom,,Prerequisite: LS 211 and GE C3.,LS
LS 370,Lec,2208,Performing Arts in the Elementary Classroom,,Prerequisite: LS 211 and GE C3.,LS
LS 370,Lec,2212,Performing Arts in the Elementary Classroom,,Prerequisite: LS 211 and GE C3.,LS
