Name,Section,Id,Term,Type,Days,Start Time,End Time,Instructor,Location,Enrollment Capacity,Enrollment Count,Waitlist Count,Drop Count,Id.1,Term.1 
KINE 323,80.0,3351,2214,Lec,,,,"Hagobian, N",,40.0,39.0,0.0,25.0,,
KINE 323,3.0,3572,2224,Lec,,,,"Thomas, J",,40.0,,,,,
KINE 323,80.0,3608,2204,Lec,,,,"Hagobian, N",,40.0,33.0,1.0,49.0,,
KINE 323,80.0,3855,2194,Lec,,,,"Hagobian, N",,35.0,33.0,2.0,23.0,,
KINE 323,81.0,3872,2214,Lec,,,,"Hagobian, N",,40.0,37.0,0.0,21.0,,
KINE 323,81.0,4228,2204,Lec,,,,"Hagobian, N",,40.0,36.0,2.0,26.0,,
KINE 323,3.0,4434,2218,Lec,,,,"Johnson, C",,40.0,40.0,1.0,15.0,,
KINE 323,81.0,4557,2194,Lec,,,,"Hagobian, N",,35.0,32.0,3.0,30.0,,
KINE 323,81.0,4565,2222,Lec,,,,"Johnson, C",,40.0,40.0,9.0,1.0,,
KINE 323,3.0,4893,2208,Lec,,,,"Hagobian, N",,35.0,32.0,0.0,16.0,,
KINE 323,81.0,5080,2212,Lec,,,,"Hagobian, N",,35.0,29.0,0.0,17.0,,
KINE 323,81.0,5106,2198,Lec,,,,"Hagobian, N",,35.0,30.0,0.0,27.0,,
KINE 323,81.0,5413,2202,Lec,,,,"Hagobian, N",,35.0,30.0,9.0,24.0,,
KINE 323,81.0,5485,2188,Lec,,,,"Hagobian, N",,35.0,35.0,0.0,27.0,,
KINE 323,4.0,5749,2218,Lec,,,,"Johnson, C",,40.0,40.0,2.0,14.0,,
KINE 323,81.0,5860,2192,Lec,,,,"Hagobian, N",,35.0,32.0,8.0,24.0,,
KINE 323 /0,82.0,6402,2204,Lec,,,,,,0.0,0.0,0.0,0.0,,
KINE 323,1.0,6425,2218,Lec,MW,04:10 PM,06:00 PM,"Thomas, J",005-0225,40.0,39.0,0.0,22.0,,
KINE 323,4.0,6563,2208,Lec,,,,"Hagobian, N",,35.0,25.0,0.0,15.0,,
KINE 323,1.0,7149,2224,Lec,MW,10:10 AM,12:00 PM,"Thomas, J",002-0212,40.0,,,,,
KINE 323,82.0,7473,2198,Lec,,,,"Hagobian, N",,35.0,28.0,0.0,15.0,,
KINE 323,1.0,7498,2208,Lec,MW,04:10 PM,05:30 PM,"Thomas, J",999,35.0,25.0,0.0,13.0,,
KINE 323,82.0,7546,2194,Lec,,,,"Hagobian, N",,35.0,31.0,0.0,6.0,,
KINE 323,2.0,7732,2222,Lec,,,,"Johnson, C",,40.0,40.0,12.0,3.0,,
KINE 323,82.0,7769,2214,Lec,,,,"Hagobian, N",,40.0,35.0,0.0,23.0,,
KINE 323,1.0,8737,2214,Lec,,,,"Johnson, C",,40.0,39.0,2.0,7.0,,
KINE 323,1.0,8789,2198,Lec,MW,06:10 PM,08:00 PM,"Thomas, J",010-0125,35.0,29.0,0.0,26.0,,
KINE 323,1.0,8876,2222,Lec,,,,"Maurice, S",,40.0,39.0,10.0,4.0,,
KINE 323,3.0,8877,2222,Lec,MW,02:10 PM,04:00 PM,"Thomas, J",033-0287,40.0,29.0,0.0,2.0,,
KINE 323,82.0,9033,2188,Lec,,,,"Hagobian, N",,35.0,29.0,0.0,10.0,,
KINE 323 /0,1.0,9289,2212,Lec,,,,,,0.0,0.0,0.0,10.0,,
KINE 323,2.0,9471,2212,Lec,,,,"Johnson, C",,35.0,33.0,0.0,14.0,,
KINE 323,5.0,9974,2208,Lec,,,,"Johnson, C",,35.0,17.0,0.0,10.0,,
KINE 324 /0,5.0,****,2214,Lec,,,,,,0.0,0.0,0.0,0.0,,
KINE 324 /0,6.0,****,2214,Act,,,,,,0.0,0.0,0.0,0.0,,
KINE 324 5W1,1.0,1402,2216,Lec,,,,"Maurice, S",,35.0,21.0,0.0,12.0,,
KINE 324 5W1,2.0,1426,2216,Act,,,,"Maurice, S",,35.0,21.0,0.0,12.0,,
KINE 324 5W2,1.0,1527,2206,Lec,,,,"Maurice, S",,40.0,38.0,0.0,20.0,,
KINE 324 5W2,2.0,1563,2206,Act,,,,"Maurice, S",,40.0,38.0,0.0,20.0,,
KINE 324,1.0,4225,2224,Lec,MWF,12:10 PM,01:00 PM,"Hagobian, N",005-0225,40.0,,,,,
KINE 324,2.0,4226,2224,Act,,,,"Hagobian, N",,40.0,,,,,
KINE 324,1.0,4460,2218,Lec,,,,"Maurice, S",,40.0,40.0,4.0,54.0,,
KINE 324,2.0,4461,2218,Act,,,,"Maurice, S",,40.0,40.0,4.0,54.0,,
KINE 324,1.0,4669,2214,Lec,MWF,11:10 AM,12:00 PM,"Thomas, J",999,40.0,30.0,0.0,23.0,,
KINE 324,2.0,4670,2214,Act,F,12:10 PM,02:00 PM,"Thomas, J",999,40.0,30.0,0.0,23.0,,
KINE 324,1.0,4911,2222,Lec,MWF,12:10 PM,01:00 PM,"Hagobian, N",002-0203,40.0,9.0,0.0,3.0,,
KINE 324,2.0,4912,2222,Act,,,,"Hagobian, N",,40.0,9.0,0.0,3.0,,
KINE 324,1.0,4923,2208,Lec,,,,"Maurice, S",,35.0,36.0,2.0,12.0,,
KINE 324,2.0,4924,2208,Act,,,,"Maurice, S",,35.0,36.0,2.0,12.0,,
KINE 324,3.0,5104,2218,Lec,,,,"Thomas, J",,40.0,36.0,0.0,29.0,,
KINE 324,4.0,5107,2218,Act,,,,"Thomas, J",,40.0,36.0,0.0,29.0,,
KINE 324,1.0,5159,2198,Lec,TR,04:40 PM,06:00 PM,"Maurice, S",002-0203,45.0,43.0,0.0,21.0,,
KINE 324,2.0,5160,2198,Act,TR,06:10 PM,07:00 PM,"Maurice, S",002-0203,45.0,43.0,0.0,21.0,,
KINE 324,1.0,5220,2204,Lec,,,,"Thomas, J",,45.0,41.0,0.0,39.0,,
KINE 324,2.0,5221,2204,Act,,,,"Thomas, J",,45.0,41.0,0.0,39.0,,
KINE 324,1.0,5518,2212,Lec,,,,"Johnson, C",,35.0,34.0,2.0,11.0,,
KINE 324,2.0,5519,2212,Act,,,,"Johnson, C",,35.0,34.0,2.0,11.0,,
KINE 324,3.0,5726,2208,Lec,MWF,11:10 AM,12:00 PM,"Thomas, J",999,35.0,20.0,0.0,10.0,,
KINE 324,4.0,5729,2208,Act,F,12:10 PM,02:00 PM,"Thomas, J",999,35.0,20.0,0.0,10.0,,
KINE 324,1.0,5955,2202,Lec,MWF,10:10 AM,11:00 AM,"Thomas, J",186-C300,40.0,36.0,0.0,17.0,,
KINE 324,2.0,5956,2202,Act,F,08:10 AM,10:00 AM,"Thomas, J",043A-0150,40.0,36.0,0.0,17.0,,
KINE 324,3.0,6142,2198,Lec,MWF,02:10 PM,03:00 PM,"Thomas, J",186-C303,45.0,20.0,0.0,18.0,,
KINE 324,4.0,6146,2198,Act,F,12:10 PM,02:00 PM,"Thomas, J",002-0203,45.0,20.0,0.0,18.0,,
KINE 324,3.0,7147,2224,Lec,,,,"Thomas, J",,40.0,,,,,
KINE 324,4.0,7148,2224,Act,,,,"Thomas, J",,40.0,,,,,
KINE 324,3.0,7596,2222,Lec,,,,"Maurice, S",,40.0,34.0,16.0,11.0,,
KINE 324,4.0,7597,2222,Act,,,,"Maurice, S",,40.0,34.0,16.0,11.0,,
KINE 324,5.0,7598,2222,Lec,TR,01:40 PM,03:00 PM,"Thomas, J",034-0227,40.0,22.0,0.0,1.0,,
KINE 324,6.0,7599,2222,Act,,,,"Thomas, J",,40.0,22.0,0.0,1.0,,
KINE 324,5.0,8369,2224,Lec,,,,"Johnson, C",,40.0,,,,,
KINE 324,3.0,8733,2214,Lec,,,,"Johnson, C",,40.0,38.0,1.0,19.0,,
KINE 324,4.0,8734,2214,Act,,,,"Johnson, C",,40.0,38.0,1.0,19.0,,
KINE 324,6.0,8754,2224,Act,,,,"Johnson, C",,40.0,,,,,
KINE 324,7.0,8871,2222,Lec,,,,"Johnson, C",,40.0,40.0,9.0,4.0,,
KINE 324,8.0,8872,2222,Act,,,,"Johnson, C",,40.0,40.0,9.0,4.0,,
KINE 324,9.0,8873,2222,Lec,,,,"Maurice, S",,40.0,40.0,5.0,2.0,,
KINE 324,10.0,8875,2222,Act,,,,"Maurice, S",,40.0,40.0,5.0,2.0,,
KINE 324,5.0,9196,2218,Lec,,,,"Johnson, C",,40.0,40.0,2.0,11.0,,
KINE 324,6.0,9197,2218,Act,,,,"Johnson, C",,40.0,40.0,2.0,11.0,,
KINE 324,3.0,9290,2212,Lec,,,,"Maurice, S",,35.0,34.0,1.0,10.0,,
KINE 324,4.0,9291,2212,Act,,,,"Maurice, S",,35.0,34.0,1.0,10.0,,
KINE 324,5.0,9292,2212,Lec,,,,"Johnson, C",,35.0,35.0,1.0,7.0,,
KINE 324,6.0,9293,2212,Act,,,,"Johnson, C",,35.0,35.0,1.0,7.0,,
KINE 324 /0,7.0,9494,2218,Lec,,,,,,0.0,0.0,0.0,5.0,,
KINE 324 /0,8.0,9562,2218,Act,,,,,,0.0,0.0,0.0,1.0,,
KINE 324,9.0,9595,2218,Lec,TR,12:10 PM,01:30 PM,"Hagobian, N",002-0212,40.0,23.0,0.0,8.0,,
KINE 324,10.0,9596,2218,Act,,,,"Hagobian, N",,40.0,23.0,0.0,8.0,,
KINE 324,5.0,9975,2208,Lec,,,,"Johnson, C",,35.0,32.0,0.0,8.0,,
KINE 324,6.0,9976,2208,Act,,,,"Johnson, C",,35.0,32.0,0.0,8.0,,
KINE 324,7.0,9977,2208,Lec,,,,"Johnson, C",,35.0,20.0,0.0,9.0,,
KINE 324,8.0,9978,2208,Act,,,,"Johnson, C",,35.0,20.0,0.0,9.0,,
KINE 337 /0,1.0,7958,2208,Ind,,,,,,0.0,0.0,0.0,0.0,,
KINE 337 /0,1.0,8749,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
KINE 337,1.0,8908,2218,Ind,,,,"Avrit, D",,6.0,1.0,0.0,0.0,,
KINE 337 /0,1.0,9026,2212,Ind,,,,,,0.0,0.0,0.0,0.0,,
KINE 349 /0,4.0,****,2212,Lab,,,,,,0.0,0.0,0.0,0.0,,
KINE 349 /0,6.0,****,2214,Lab,,,,,,0.0,0.0,0.0,0.0,,
KINE 349 /0,2.0,****,2218,Lab,,,,,,0.0,0.0,0.0,0.0,,
KINE 349,4.0,****,2224,Lab,F,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,,,,,
KINE 349,2.0,2805,2212,Lab,,,,"Streder, K",,20.0,17.0,0.0,6.0,,
KINE 349,1.0,3383,2224,Lec,MWF,11:10 AM,12:00 PM,"Streder, K",186-C200,30.0,,,,,
KINE 349,1.0,3653,2214,Lec,MWF,09:10 AM,10:00 AM,"Streder, K",999,40.0,37.0,0.0,3.0,,
KINE 349,1.0,3838,2218,Lec,MWF,08:10 AM,09:00 AM,"Streder, K",999,30.0,23.0,0.0,7.0,,
KINE 349,3.0,3840,2218,Lab,T,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,15.0,0.0,6.0,,
KINE 349,3.0,4124,2212,Lab,,,,"Streder, K",,20.0,9.0,0.0,1.0,,
KINE 349,1.0,4165,2208,Lec,MWF,08:10 AM,09:00 AM,"Streder, K",999,45.0,44.0,0.0,5.0,,
KINE 349,2.0,4166,2208,Lab,,,,"Streder, K",,15.0,15.0,0.0,5.0,,
KINE 349,3.0,4167,2208,Lab,,,,"Streder, K",,15.0,14.0,0.0,0.0,,
KINE 349,4.0,6431,2218,Lab,R,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,8.0,0.0,2.0,,
KINE 349,1.0,6481,2222,Lec,MWF,11:10 AM,12:00 PM,"Streder, K",038-0204,45.0,28.0,3.0,1.0,,
KINE 349,2.0,7155,2224,Lab,T,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,,,,,
KINE 349,3.0,7156,2224,Lab,R,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,,,,,
KINE 349,4.0,7512,2208,Lab,,,,"Streder, K",,15.0,15.0,0.0,3.0,,
KINE 349,1.0,7711,2212,Lec,MWF,11:10 AM,12:00 PM,"Streder, K",999,40.0,26.0,0.0,7.0,,
KINE 349,2.0,8750,2214,Lab,,,,"Streder, K",,20.0,19.0,0.0,1.0,,
KINE 349,5.0,8751,2214,Lab,,,,"Streder, K",,20.0,18.0,0.0,2.0,,
KINE 349,2.0,8933,2222,Lab,T,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,15.0,3.0,0.0,,
KINE 349,3.0,8934,2222,Lab,W,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,10.0,0.0,2.0,,
KINE 349,4.0,8935,2222,Lab,F,12:10 PM,03:00 PM,"Streder, K",043A-0250,15.0,3.0,0.0,0.0,,
KINE 400,14.0,10204,2208,Ind,,,,"O'Bryant, C",,10.0,1.0,0.0,0.0,,
KINE 400,1.0,1576,2224,Ind,,,,"Clark, R",,10.0,,,,,
KINE 400,2.0,1577,2224,Ind,,,,"Davis, S",,10.0,,,,,
KINE 400,3.0,1578,2224,Ind,,,,"Avrit, D",,10.0,,,,,
KINE 400,6.0,1579,2224,Ind,,,,"Phelan, S",,10.0,,,,,
KINE 400,5.0,1607,2222,Ind,,,,"Phelan, S",,6.0,0.0,0.0,0.0,,
KINE 400,6.0,1608,2222,Ind,,,,"Hagobian, T",,6.0,3.0,0.0,0.0,,
KINE 400,2.0,1609,2222,Ind,,,,"Davis, S",,6.0,0.0,0.0,0.0,,
KINE 400,3.0,1610,2222,Ind,,,,"Hackman, C",,6.0,0.0,0.0,0.0,,
KINE 400,1.0,1611,2222,Ind,,,,"Clark, R",,6.0,0.0,0.0,0.0,,
KINE 400,4.0,1612,2222,Ind,,,,"Jankovitz, K",,6.0,0.0,0.0,0.0,,
KINE 400,1.0,1626,2214,Ind,,,,"Clark, R",,10.0,0.0,0.0,0.0,,
KINE 400,2.0,1627,2214,Ind,,,,"Davis, S",,10.0,0.0,0.0,0.0,,
KINE 400,2.0,1627,2218,Ind,,,,"Clark, R",,10.0,0.0,0.0,0.0,,
KINE 400,3.0,1628,2214,Ind,,,,"Avrit, D",,10.0,1.0,0.0,0.0,,
KINE 400,3.0,1628,2218,Ind,,,,"Davis, S",,10.0,0.0,0.0,0.0,,
KINE 400,6.0,1629,2214,Ind,,,,"Phelan, S",,10.0,0.0,0.0,0.0,,
KINE 400,4.0,1629,2218,Ind,,,,"Hagobian, T",,10.0,1.0,0.0,0.0,,
KINE 400,6.0,1630,2218,Ind,,,,"Jankovitz, K",,10.0,0.0,0.0,0.0,,
KINE 400,7.0,1631,2218,Ind,,,,"Thomas, J",,10.0,0.0,0.0,0.0,,
KINE 400,8.0,1632,2218,Ind,,,,"Phelan, S",,10.0,0.0,0.0,0.0,,
KINE 400,1.0,1633,2218,Ind,,,,"Tseng, M",,10.0,0.0,0.0,0.0,,
KINE 400,2.0,1653,2208,Ind,,,,"Clark, R",,10.0,0.0,0.0,0.0,,
KINE 400,3.0,1654,2208,Ind,,,,"Davis, S",,10.0,0.0,0.0,0.0,,
KINE 400,4.0,1655,2208,Ind,,,,"Hagobian, T",,10.0,0.0,0.0,0.0,,
KINE 400,6.0,1656,2208,Ind,,,,"Jankovitz, K",,10.0,0.0,0.0,0.0,,
KINE 400,7.0,1657,2208,Ind,,,,"Thomas, J",,10.0,0.0,0.0,0.0,,
KINE 400,8.0,1658,2208,Ind,,,,"Phelan, S",,10.0,0.0,0.0,0.0,,
KINE 400,1.0,1659,2208,Ind,,,,"Tseng, M",,10.0,0.0,0.0,0.0,,
KINE 400,5.0,1685,2212,Ind,,,,"Phelan, S",,6.0,0.0,0.0,0.0,,
KINE 400,6.0,1686,2212,Ind,,,,"Hagobian, T",,6.0,2.0,0.0,0.0,,
KINE 400,2.0,1687,2212,Ind,,,,"Davis, S",,6.0,0.0,0.0,0.0,,
KINE 400,3.0,1688,2212,Ind,,,,"Hackman, C",,6.0,1.0,0.0,0.0,,
KINE 400,1.0,1689,2212,Ind,,,,"Clark, R",,6.0,1.0,0.0,0.0,,
KINE 400,4.0,1690,2212,Ind,,,,"Jankovitz, K",,6.0,0.0,0.0,0.0,,
KINE 400,5.0,2573,2224,Ind,,,,"Thomas, J",,10.0,,,,,
KINE 400,5.0,2725,2214,Ind,,,,"Thomas, J",,10.0,0.0,0.0,0.0,,
KINE 400,8.0,4084,2224,Ind,,,,"O'Bryant, C",,10.0,,,,,
KINE 400,9.0,4221,2224,Ind,,,,"Hackman, C",,10.0,,,,,
KINE 400,10.0,4341,2224,Ind,,,,"Keadle, S",,10.0,,,,,
KINE 400,11.0,4353,2224,Ind,,,,"Greever, C",,10.0,,,,,
KINE 400,8.0,4496,2214,Ind,,,,"O'Bryant, C",,10.0,0.0,0.0,0.0,,
KINE 400,9.0,4560,2218,Ind,,,,"Ventura, A",,10.0,0.0,0.0,0.0,,
KINE 400,5.0,4561,2218,Ind,,,,"Hackman, C",,10.0,0.0,0.0,0.0,,
KINE 400,12.0,4649,2224,Ind,,,,"Alber, J",,10.0,,,,,
KINE 400,9.0,4661,2214,Ind,,,,"Hackman, C",,10.0,0.0,0.0,0.0,,
KINE 400,8.0,4704,2222,Ind,,,,"Keadle, S",,6.0,0.0,0.0,0.0,,
KINE 400,9.0,4709,2222,Ind,,,,"Greever, C",,6.0,0.0,0.0,0.0,,
KINE 400,10.0,4711,2222,Ind,,,,"Alber, J",,6.0,0.0,0.0,0.0,,
KINE 400,13.0,4783,2224,Ind,,,,"Tseng, M",,10.0,,,,,
KINE 400,14.0,4784,2224,Ind,,,,"Maurice, S",,10.0,,,,,
KINE 400,10.0,4809,2214,Ind,,,,"Keadle, S",,10.0,1.0,0.0,0.0,,
KINE 400,11.0,4822,2214,Ind,,,,"Greever, C",,10.0,1.0,0.0,0.0,,
KINE 400,9.0,5050,2208,Ind,,,,"Ventura, A",,10.0,0.0,0.0,0.0,,
KINE 400,5.0,5051,2208,Ind,,,,"Hackman, C",,10.0,0.0,0.0,0.0,,
KINE 400,10.0,5180,2218,Ind,,,,"Keadle, S",,10.0,0.0,0.0,0.0,,
KINE 400,11.0,5211,2218,Ind,,,,"Greever, C",,10.0,1.0,0.0,0.0,,
KINE 400,12.0,5233,2214,Ind,,,,"Alber, J",,10.0,0.0,0.0,0.0,,
KINE 400,11.0,5234,2222,Ind,,,,"Maurice, S",,6.0,3.0,0.0,0.0,,
KINE 400,8.0,5251,2212,Ind,,,,"Keadle, S",,6.0,1.0,0.0,0.0,,
KINE 400,9.0,5256,2212,Ind,,,,"Greever, C",,6.0,3.0,0.0,0.0,,
KINE 400,10.0,5258,2212,Ind,,,,"Alber, J",,6.0,1.0,0.0,0.0,,
KINE 400,12.0,5260,2222,Ind,,,,"O'Hara, C",,6.0,0.0,0.0,0.0,,
KINE 400,13.0,5394,2214,Ind,,,,"Tseng, M",,10.0,0.0,0.0,0.0,,
KINE 400,14.0,5395,2214,Ind,,,,"Maurice, S",,10.0,5.0,0.0,0.0,,
KINE 400,12.0,5517,2218,Ind,,,,"Alber, J",,10.0,0.0,0.0,0.0,,
KINE 400,13.0,5518,2218,Ind,,,,"Maurice, S",,10.0,2.0,0.0,1.0,,
KINE 400,10.0,5830,2208,Ind,,,,"Keadle, S",,10.0,1.0,0.0,0.0,,
KINE 400,11.0,5865,2208,Ind,,,,"Greever, C",,10.0,3.0,0.0,0.0,,
KINE 400,11.0,5912,2212,Ind,,,,"Maurice, S",,6.0,5.0,0.0,0.0,,
KINE 400,12.0,5943,2212,Ind,,,,"O'Hara, C",,6.0,0.0,0.0,0.0,,
KINE 400,12.0,6255,2208,Ind,,,,"Alber, J",,10.0,0.0,0.0,0.0,,
KINE 400,13.0,6256,2208,Ind,,,,"Maurice, S",,10.0,7.0,0.0,0.0,,
KINE 400,14.0,6480,2222,Ind,,,,"Thomas, J",,6.0,0.0,0.0,0.0,,
KINE 400,7.0,6518,2222,Ind,,,,"O'Bryant, C",,6.0,0.0,0.0,0.0,,
KINE 400 /0,13.0,6575,2212,Ind,,,,,,0.0,0.0,0.0,0.0,,
KINE 400,15.0,7670,2224,Ind,,,,"Hagobian, T",,10.0,,,,,
KINE 400,14.0,7710,2212,Ind,,,,"Thomas, J",,6.0,1.0,0.0,0.0,,
KINE 400,16.0,7731,2224,Ind,,,,"Johnson, C",,10.0,,,,,
KINE 400,7.0,7776,2212,Ind,,,,"O'Bryant, C",,6.0,0.0,0.0,0.0,,
KINE 400,15.0,7987,2222,Ind,,,,"Avrit, D",,6.0,0.0,0.0,0.0,,
KINE 400,14.0,8134,2218,Ind,,,,"O'Bryant, C",,10.0,0.0,0.0,0.0,,
KINE 400,15.0,9435,2214,Ind,,,,"Hagobian, T",,10.0,2.0,0.0,0.0,,
KINE 400,16.0,9500,2214,Ind,,,,"Johnson, C",,10.0,0.0,0.0,0.0,,
KINE 400,15.0,9800,2212,Ind,,,,"Avrit, D",,6.0,3.0,0.0,0.0,,
KINE 400,15.0,9836,2218,Ind,,,,"Hagobian, N",,10.0,0.0,0.0,0.0,,
KINE 401,1.0,6128,2212,Lec,TR,04:10 PM,05:30 PM,,999,110.0,110.0,0.0,7.0,,
KINE 401,1.0,8907,2218,Lec,MWF,10:10 AM,11:00 AM,"Maurice, S",026-0104,48.0,51.0,1.0,7.0,,
KINE 403,2.0,****,2224,Lab,W,12:10 PM,03:00 PM,"Streder, K",043A-0150,0.0,,,,,
KINE 403,1.0,1570,2224,Lec,MWF,10:10 AM,11:00 AM,"Clark, R",038-0204,15.0,,,,,
KINE 403,1.0,1600,2222,Lec,MWF,01:10 PM,02:00 PM,"Clark, R",002-0212,45.0,24.0,0.0,1.0,,
KINE 403,1.0,1618,2218,Lec,MWF,03:10 PM,04:00 PM,"Clark, R",186-C300,45.0,42.0,0.0,1.0,,
KINE 403 ,2.0,1619,2218,Lab,M,12:10 PM,03:00 PM,"O'Hara, C",043A-0150,15.0,15.0,0.0,3.0,,
KINE 403,1.0,1620,2214,Lec,MWF,10:10 AM,11:00 AM,"Clark, R",999,32.0,18.0,0.0,3.0,,
KINE 403 ,3.0,1620,2218,Lab,T,12:10 PM,03:00 PM,"O'Hara, C",043A-0150,15.0,14.0,0.0,1.0,,
KINE 403,2.0,1621,2214,Lab,T,12:10 PM,03:00 PM,"O'Hara, C",999,16.0,13.0,0.0,2.0,,
KINE 403,1.0,1644,2208,Lec,MWF,03:10 PM,04:00 PM,"Clark, R",999,45.0,38.0,0.0,3.0,,
KINE 403,2.0,1645,2208,Lab,M,12:10 PM,03:00 PM,"O'Hara, C",999,15.0,15.0,0.0,3.0,,
KINE 403,3.0,1646,2208,Lab,T,12:10 PM,03:00 PM,"O'Hara, C",999,15.0,14.0,0.0,3.0,,
KINE 403,1.0,1678,2212,Lec,MWF,10:10 AM,11:00 AM,"Clark, R",999,30.0,27.0,0.0,6.0,,
KINE 403,3.0,2122,2224,Lab,W,03:10 PM,06:00 PM,"O'Hara, C",043A-0150,15.0,,,,,
KINE 403,3.0,2196,2214,Lab,W,03:10 PM,06:00 PM,"O'Hara, C",999,16.0,5.0,0.0,2.0,,
KINE 403 ,4.0,2410,2218,Lab,F,12:10 PM,03:00 PM,"O'Hara, C",043A-0150,15.0,13.0,0.0,1.0,,
KINE 403,4.0,2509,2208,Lab,F,12:10 PM,03:00 PM,"O'Hara, C",999,15.0,9.0,0.0,0.0,,
KINE 403,2.0,3326,2222,Lab,M,03:10 PM,06:00 PM,"O'Hara, C",043A-0150,15.0,10.0,0.0,0.0,,
KINE 403 ,3.0,3327,2222,Lab,F,09:10 AM,12:00 PM,"O'Hara, C",043A-0150,15.0,5.0,0.0,1.0,,
KINE 403,2.0,3586,2212,Lab,M,03:10 PM,06:00 PM,"O'Hara, C",999,15.0,15.0,0.0,1.0,,
KINE 403,3.0,3587,2212,Lab,W,03:10 PM,06:00 PM,"O'Hara, C",999,15.0,12.0,0.0,4.0,,
KINE 403 /0,4.0,8747,2214,Lab,,,,,,0.0,0.0,0.0,4.0,,
KINE 403,4.0,8918,2222,Lab,W,03:10 PM,06:00 PM,"O'Hara, C",043A-0150,15.0,9.0,0.0,0.0,,
KINE 403 /0,4.0,9295,2212,Lab,,,,,,0.0,0.0,0.0,3.0,,
KINE 438 /0,1.0,1693,2212,Ind,,,,,,0.0,0.0,0.0,0.0,,
KINE 438 /0,1.0,7162,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
KINE 438 /0,1.0,8909,2218,Ind,,,,,,6.0,0.0,0.0,0.0,,
KINE 438 /0,1.0,9247,2208,Ind,,,,,,0.0,0.0,0.0,0.0,,
KINE 445 /0,4.0,****,2212,Lab,,,,,,0.0,0.0,0.0,0.0,,
KINE 445 /0,5.0,****,2212,Lab,,,,,,0.0,0.0,0.0,0.0,,
KINE 445 /0,5.0,****,2218,Lab,,,,,,0.0,0.0,0.0,0.0,,
KINE 445,4.0,****,2222,Lab,F,03:10 PM,06:00 PM,"Davis, S",043A-0250,0.0,0.0,0.0,0.0,,
KINE 445,1.0,1636,2218,Lec,MW,04:10 PM,05:30 PM,"Davis, S",003-0206,36.0,23.0,0.0,3.0,,
KINE 445,1.0,1663,2208,Lec,,,,"Davis, S",,36.0,26.0,0.0,4.0,,
KINE 445,2.0,2700,2218,Lab,M,12:10 PM,03:00 PM,"Davis, S",043A-0250,12.0,11.0,0.0,0.0,,
KINE 445,2.0,2871,2208,Lab,W,12:10 PM,03:00 PM,"Davis, S",043A-0250,12.0,12.0,0.0,7.0,,
KINE 445,3.0,3144,2218,Lab,W,12:10 PM,03:00 PM,"Davis, S",043A-0250,12.0,9.0,0.0,2.0,,
KINE 445,3.0,3378,2208,Lab,W,06:10 PM,09:00 PM,"Davis, S",043A-0250,12.0,6.0,0.0,1.0,,
KINE 445,1.0,4286,2222,Lec,MWF,02:10 PM,03:00 PM,"Davis, S",034-0227,24.0,15.0,0.0,1.0,,
KINE 445,2.0,4349,2222,Lab,R,12:10 PM,03:00 PM,"Davis, S",043A-0250,12.0,12.0,0.0,0.0,,
KINE 445,3.0,4350,2222,Lab,F,09:10 AM,12:00 PM,"Davis, S",043A-0250,12.0,3.0,0.0,1.0,,
KINE 445,1.0,4704,2212,Lec,,,,"Davis, S",,24.0,18.0,0.0,1.0,,
KINE 445,2.0,4788,2212,Lab,M,12:10 PM,03:00 PM,"Davis, S",043A-0250,12.0,12.0,0.0,1.0,,
KINE 445,3.0,4789,2212,Lab,W,12:10 PM,03:00 PM,"Davis, S",043A-0250,12.0,6.0,0.0,0.0,,
KINE 445,4.0,6432,2218,Lab,W,06:10 PM,09:00 PM,"Davis, S",043A-0250,12.0,3.0,0.0,2.0,,
KINE 445,4.0,7513,2208,Lab,F,12:10 PM,03:00 PM,"Davis, S",043A-0250,12.0,8.0,0.0,5.0,,
KINE 451 /0,1.0,2073,2216,Lec,,,,,,0.0,0.0,0.0,7.0,,
KINE 451,1.0,2457,2224,Lec,R,06:10 PM,07:00 PM,"Greever, C",999,35.0,,,,,
KINE 451,1.0,2599,2214,Lec,W,03:10 PM,04:00 PM,"Greever, C",999,35.0,29.0,0.0,2.0,,
KINE 451,1.0,7515,2208,Lec,,,,"Greever, C",,36.0,28.0,0.0,2.0,,
KINE 451 /0,80.0,7563,2212,Lec,,,,,,0.0,0.0,0.0,0.0,,
KINE 451,1.0,9297,2222,Lec,M,02:10 PM,03:00 PM,"Greever, C",999,48.0,30.0,0.0,0.0,,
KINE 451,1.0,9435,2218,Lec,R,12:10 PM,01:00 PM,"Greever, C",999,50.0,13.0,0.0,2.0,,
KINE 451,1.0,9615,2212,Lec,W,02:10 PM,03:00 PM,"Greever, C",999,50.0,18.0,0.0,2.0,,
KINE 454,1.0,5762,2214,Lec,,,,"Seal, A",,40.0,33.0,0.0,1.0,,
